0.01	9.98671875	0.2501469699574876	0.014177715740258588
0.01	9.991805849838256	0.24840851381095086	0.014210334522686085
0.01	9.996892949676512	0.2466380920979947	0.014243668316241399
0.01	10.00198004951477	0.24489757863520087	0.014276433433646093
0.01	10.007067149353027	0.24312411887626634	0.01430993296594519
0.01	10.012154249191283	0.24133932653110188	0.014343728954762991
0.01	10.01724134902954	0.2395424021536328	0.01437782994853206
0.01	10.022328448867798	0.23773309664525347	0.014412245693996552
0.01	10.027415548706054	0.23591037854179606	0.014446991959580454
0.01	10.03250264854431	0.2340752988703164	0.014482062671704527
0.01	10.037589748382567	0.2322263245976013	0.01451748394767599
0.01	10.042676848220825	0.23036388641898586	0.014553248124656939
0.01	10.047763948059082	0.22848809547138177	0.014589357002060684
0.01	10.052851047897338	0.2265967071595364	0.014625851353945826
0.01	10.057938147735594	0.22469092705837734	0.014662721813846506
0.01	10.063025247573853	0.22277069242241496	0.014699956922496524
0.01	10.068112347412109	0.22083543749438722	0.014737578714939524
0.01	10.073199447250365	0.2188829758544772	0.014775627949769329
0.01	10.078286547088622	0.21691486392095513	0.014814079878836517
0.01	10.08337364692688	0.21492913873440078	0.014852980664098705
0.01	10.088460746765136	0.21292730256412523	0.014892297434556463
0.01	10.093547846603393	0.21090667250760875	0.014932086444292014
0.01	10.09863494644165	0.208869436242912	0.014972307002081183
0.01	10.103722046279907	0.20681147557049545	0.015013047752004825
0.01	10.108809146118164	0.20473590649845863	0.01505424713449642
0.01	10.11389624595642	0.20263836551555137	0.015095996974415488
0.01	10.118983345794677	0.20052292949723954	0.01513821400748841
0.01	10.124070445632935	0.198384337851516	0.015181012256642581
0.01	10.129157545471191	0.19622351893309134	0.015224380363363491
0.01	10.134244645309447	0.19403935731684727	0.015268339927365945
0.01	10.139331745147704	0.19183549055086005	0.015312820313120352
0.01	10.144418844985962	0.18960422839071311	0.015357982647417135
0.01	10.149505944824218	0.18734786838487016	0.015403786239779426
0.01	10.154593044662475	0.18506629171700348	0.015450234598975746
0.01	10.159680144500731	0.18275672736935764	0.015497394793881744
0.01	10.16476724433899	0.18041842043788134	0.015545283233471563
0.01	10.169854344177246	0.17805231011669287	0.015593885706585459
0.01	10.174941444015502	0.17565367128880144	0.01564330524136966
0.01	10.180028543853759	0.1732252589358934	0.015693488144784693
0.01	10.185115643692017	0.17076103157302197	0.015744569314912988
0.01	10.190202743530273	0.1682631681218964	0.01579650215135714
0.01	10.19528984336853	0.165727510448051	0.01584939275961937
0.01	10.200376943206786	0.16315505999870764	0.01590322007036493
0.01	10.205464043045044	0.16051224154484234	0.015958747665323368
